,000_heartRate,015_heartRate,030_heartRate,045_heartRate,060_heartRate,075_heartRate,090_heartRate,105_heartRate,120_heartRate,135_heartRate,150_heartRate,165_heartRate,180_heartRate,195_heartRate,210_heartRate,225_heartRate,240_heartRate,255_heartRate,270_heartRate,285_heartRate,300_heartRate,315_heartRate,330_heartRate,345_heartRate,360_heartRate,375_heartRate,390_heartRate,405_heartRate,420_heartRate,435_heartRate,450_heartRate,465_heartRate,480_heartRate,495_heartRate,510_heartRate,525_heartRate,540_heartRate,555_heartRate,570_heartRate,585_heartRate,600_heartRate,615_heartRate,630_heartRate,645_heartRate,660_heartRate,675_heartRate,690_heartRate,705_heartRate,720_heartRate,735_heartRate,750_heartRate,765_heartRate,780_heartRate,795_heartRate,810_heartRate,825_heartRate,840_heartRate,855_heartRate,870_heartRate,885_heartRate,studyId,startTimeStamp,startDateTime,endTimeStamp,steps,distanceInMeters,maxMotionIntensity,meanMotionIntensity,sleepLabel
7976,73,73,73,73,73,74,74,74,74,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,72,72,72,72,72,72,72,72,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,S3,1508680800,2017-10-22 14:00:00,1508681700,0,0.0,3,0.533333333333333,0
7977,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,S3,1508681700,2017-10-22 14:15:00,1508682600,0,0.0,2,0.133333333333333,0
7978,73,73,73,73,73,73,73,73,73,73,73,73,73,74,74,74,74,73,73,73,73,72,72,72,72,72,72,72,72,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,72,72,72,72,73,73,73,S3,1508682600,2017-10-22 14:30:00,1508683500,0,0.0,3,0.733333333333333,0
7979,73,73,73,73,73,72,72,72,72,83,83,83,83,79,79,79,79,74,74,74,74,74,74,74,74,73,73,73,73,73,73,73,73,75,75,75,75,93,93,93,93,93,93,93,93,90,90,90,90,81,81,81,81,76,76,76,76,75,75,75,S3,1508683500,2017-10-22 14:45:00,1508684400,0,0.0,7,3.06666666666667,0
7980,75,73,73,73,73,74,74,74,74,78,78,78,78,78,78,78,78,81,81,81,81,79,79,79,79,78,78,78,78,80,80,80,80,81,81,81,81,84,84,84,84,112,112,112,112,123,123,123,123,134,134,134,134,112,112,112,112,106,106,106,S3,1508684400,2017-10-22 15:00:00,1508685300,0,0.0,7,3.73333333333333,0
7981,106,103,103,103,103,101,101,101,101,101,101,101,101,101,101,101,101,112,112,112,112,113,113,113,113,104,104,104,104,106,106,106,106,110,110,110,110,103,103,103,103,100,100,100,100,103,103,103,103,101,101,101,101,107,107,107,107,112,112,112,S3,1508685300,2017-10-22 15:15:00,1508686200,0,0.0,7,6.26666666666667,0
7982,112,121,121,121,121,116,116,116,116,105,105,105,105,103,103,103,103,108,108,108,108,118,118,118,118,121,121,121,121,115,115,115,115,105,105,105,105,114,114,114,114,108,108,108,108,99,99,99,99,92,92,92,92,91,91,91,91,90,90,90,S3,1508686200,2017-10-22 15:30:00,1508687100,0,0.0,7,5.13333333333333,0
7983,90,89,89,89,89,91,91,91,91,90,90,90,90,89,89,89,89,87,87,87,87,87,87,87,87,86,86,86,86,96,96,96,96,92,92,92,92,87,87,87,87,85,85,85,85,88,88,88,88,87,87,87,87,84,84,84,84,86,86,86,S3,1508687100,2017-10-22 15:45:00,1508688000,0,0.0,3,2.4,0
7984,86,87,87,87,87,89,89,89,89,85,85,85,85,85,85,85,85,96,96,96,96,90,90,90,90,92,92,92,92,105,105,105,105,94,94,94,94,98,98,98,98,96,96,96,96,97,97,97,97,107,107,107,107,105,105,105,105,101,101,101,S3,1508688000,2017-10-22 16:00:00,1508688900,0,0.0,7,3.93333333333333,0
7985,101,103,103,103,103,96,96,96,96,106,106,106,106,105,105,105,105,99,99,99,99,107,107,107,107,102,102,102,102,97,97,97,97,96,96,96,96,103,103,103,103,101,101,101,101,90,90,90,90,89,89,89,89,89,89,89,89,92,92,92,S3,1508688900,2017-10-22 16:15:00,1508689800,0,0.0,4,3.06666666666667,0
7986,92,104,104,104,104,94,94,94,94,108,108,108,108,122,122,122,122,112,112,112,112,117,117,117,117,116,116,116,116,110,110,110,110,124,124,124,124,124,124,124,124,113,113,113,113,111,111,111,111,122,122,122,122,127,127,127,127,119,119,119,S3,1508689800,2017-10-22 16:30:00,1508690700,0,0.0,7,6.6,0
7987,119,118,118,118,118,124,124,124,124,111,111,111,111,106,106,106,106,119,119,119,119,131,131,131,131,107,107,107,107,105,105,105,105,100,100,100,100,98,98,98,98,106,106,106,106,102,102,102,102,108,108,108,108,125,125,125,125,125,125,125,S3,1508690700,2017-10-22 16:45:00,1508691600,0,0.0,7,4.73333333333333,0
7988,125,118,118,118,118,106,106,106,106,105,105,105,105,109,109,109,109,117,117,117,117,110,110,110,110,107,107,107,107,108,108,108,108,113,113,113,113,113,113,113,113,120,120,120,120,135,135,135,135,114,114,114,114,103,103,103,103,105,105,105,S3,1508691600,2017-10-22 17:00:00,1508692500,0,0.0,7,5.46666666666667,0
7989,105,110,110,110,110,105,105,105,105,102,102,102,102,102,102,102,102,106,106,106,106,105,105,105,105,107,107,107,107,109,109,109,109,110,110,110,110,123,123,123,123,121,121,121,121,123,123,123,123,125,125,125,125,112,112,112,112,110,110,110,S3,1508692500,2017-10-22 17:15:00,1508693400,0,0.0,7,5.86666666666667,0
7990,110,126,126,126,126,119,119,119,119,118,118,118,118,116,116,116,116,113,113,113,113,112,112,112,112,110,110,110,110,111,111,111,111,112,112,112,112,113,113,113,113,111,111,111,111,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,S3,1508693400,2017-10-22 17:30:00,1508694300,0,0.0,7,6.26666666666667,0
7991,110,110,110,110,110,111,111,111,111,116,116,116,116,105,105,105,105,105,105,105,105,107,107,107,107,107,107,107,107,106,106,106,106,103,103,103,103,105,105,105,105,107,107,107,107,108,108,108,108,108,108,108,108,107,107,107,107,108,108,108,S3,1508694300,2017-10-22 17:45:00,1508695200,0,0.0,7,5.26666666666667,0
7992,108,106,106,106,106,105,105,105,105,107,107,107,107,108,108,108,108,108,108,108,108,106,106,106,106,108,108,108,108,117,117,117,117,110,110,110,110,105,105,105,105,103,103,103,103,99,99,99,99,105,105,105,105,106,106,106,106,107,107,107,S3,1508695200,2017-10-22 18:00:00,1508696100,0,0.0,7,5.2,0
7993,107,107,107,107,107,106,106,106,106,104,104,104,104,104,104,104,104,104,104,104,104,102,102,102,102,104,104,104,104,103,103,103,103,106,106,106,106,101,101,101,101,100,100,100,100,107,107,107,107,105,105,105,105,100,100,100,100,98,98,98,S3,1508696100,2017-10-22 18:15:00,1508697000,0,0.0,7,4.86666666666667,0
7994,98,95,95,95,95,95,95,95,95,94,94,94,94,98,98,98,98,103,103,103,103,114,114,114,114,106,106,106,106,108,108,108,108,102,102,102,102,98,98,98,98,106,106,106,106,100,100,100,100,95,95,95,95,96,96,96,96,99,99,99,S3,1508697000,2017-10-22 18:30:00,1508697900,0,0.0,7,3.6,0
7995,99,95,95,95,95,103,103,103,103,101,101,101,101,96,96,96,96,93,93,93,93,93,93,93,93,91,91,91,91,91,91,91,91,107,107,107,107,106,106,106,106,95,95,95,95,97,97,97,97,99,99,99,99,96,96,96,96,101,101,101,S3,1508697900,2017-10-22 18:45:00,1508698800,0,0.0,4,2.93333333333333,0
7996,101,109,109,109,109,97,97,97,97,96,96,96,96,104,104,104,104,111,111,111,111,112,112,112,112,99,99,99,99,95,95,95,95,95,95,95,95,102,102,102,102,104,104,104,104,96,96,96,96,94,94,94,94,92,92,92,92,94,94,94,S3,1508698800,2017-10-22 19:00:00,1508699700,0,0.0,7,3.0,0
7997,94,93,93,93,93,97,97,97,97,106,106,106,106,98,98,98,98,95,95,95,95,94,94,94,94,93,93,93,93,93,93,93,93,95,95,95,95,107,107,107,107,99,99,99,99,95,95,95,95,94,94,94,94,93,93,93,93,93,93,93,S3,1508699700,2017-10-22 19:15:00,1508700600,0,0.0,4,1.06666666666667,0
7998,93,93,93,93,93,93,93,93,93,100,100,100,100,106,106,106,106,98,98,98,98,96,96,96,96,105,105,105,105,85,85,85,85,88,88,88,88,88,88,88,88,86,86,86,86,92,92,92,92,92,92,92,92,135,135,135,135,133,133,133,S3,1508700600,2017-10-22 19:30:00,1508701500,0,0.0,7,2.53333333333333,0
7999,133,129,129,129,129,111,111,111,111,102,102,102,102,96,96,96,96,93,93,93,93,92,92,92,92,92,92,92,92,93,93,93,93,94,94,94,94,95,95,95,95,96,96,96,96,96,96,96,96,93,93,93,93,95,95,95,95,113,113,113,S3,1508701500,2017-10-22 19:45:00,1508702400,0,0.0,4,2.26666666666667,0
8000,113,93,93,93,93,93,93,93,93,92,92,92,92,91,91,91,91,88,88,88,88,90,90,90,90,90,90,90,90,89,89,89,89,87,87,87,87,84,84,84,84,82,82,82,82,91,91,91,91,88,88,88,88,90,90,90,90,85,85,85,S3,1508702400,2017-10-22 20:00:00,1508703300,0,0.0,4,2.33333333333333,0
8001,85,84,84,84,84,93,93,93,93,98,98,98,98,92,92,92,92,95,95,95,95,88,88,88,88,92,92,92,92,82,82,82,82,85,85,85,85,103,103,103,103,108,108,108,108,105,105,105,105,98,98,98,98,93,93,93,93,90,90,90,S3,1508703300,2017-10-22 20:15:00,1508704200,0,0.0,4,2.66666666666667,0
8002,90,95,95,95,95,104,104,104,104,95,95,95,95,92,92,92,92,92,92,92,92,92,92,92,92,91,91,91,91,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,93,93,93,93,93,93,93,S3,1508704200,2017-10-22 20:30:00,1508705100,0,0.0,7,1.46666666666667,0
8003,93,104,104,104,104,114,114,114,114,129,129,129,129,116,116,116,116,110,110,110,110,102,102,102,102,96,96,96,96,101,101,101,101,100,100,100,100,94,94,94,94,92,92,92,92,92,92,92,92,93,93,93,93,92,92,92,92,93,93,93,S3,1508705100,2017-10-22 20:45:00,1508706000,0,0.0,7,3.33333333333333,0
8004,93,92,92,92,92,92,92,92,92,91,91,91,91,92,92,92,92,92,92,92,92,94,94,94,94,99,99,99,99,104,104,104,104,97,97,97,97,93,93,93,93,91,91,91,91,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,S3,1508706000,2017-10-22 21:00:00,1508706900,0,0.0,3,2.0,0
8005,92,92,92,92,92,93,93,93,93,94,94,94,94,92,92,92,92,92,92,92,92,90,90,90,90,90,90,90,90,90,90,90,90,91,91,91,91,90,90,90,90,90,90,90,90,91,91,91,91,90,90,90,90,91,91,91,91,90,90,90,S3,1508706900,2017-10-22 21:15:00,1508707800,0,0.0,2,0.466666666666666,0
8006,90,93,93,93,93,102,102,102,102,98,98,98,98,93,93,93,93,88,88,88,88,89,89,89,89,105,105,105,105,105,105,105,105,96,96,96,96,92,92,92,92,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,91,91,91,S3,1508707800,2017-10-22 21:30:00,1508708700,0,0.0,7,1.93333333333333,0
8007,91,90,90,90,90,119,119,119,119,112,112,112,112,111,111,111,111,116,116,116,116,122,122,122,122,111,111,111,111,100,100,100,100,93,93,93,93,90,90,90,90,88,88,88,88,88,88,88,88,102,102,102,102,96,96,96,96,91,91,91,S3,1508708700,2017-10-22 21:45:00,1508709600,0,0.0,7,3.66666666666667,0
8008,91,88,88,88,88,88,88,88,88,88,88,88,88,93,93,93,93,105,105,105,105,98,98,98,98,90,90,90,90,89,89,89,89,106,106,106,106,96,96,96,96,90,90,90,90,88,88,88,88,87,87,87,87,87,87,87,87,87,87,87,S3,1508709600,2017-10-22 22:00:00,1508710500,0,0.0,4,2.0,0
8009,87,88,88,88,88,90,90,90,90,111,111,111,111,118,118,118,118,103,103,103,103,89,89,89,89,87,87,87,87,87,87,87,87,86,86,86,86,84,84,84,84,85,85,85,85,88,88,88,88,91,91,91,91,87,87,87,87,87,87,87,S3,1508710500,2017-10-22 22:15:00,1508711400,0,0.0,7,3.06666666666667,0
8010,87,92,92,92,92,92,92,92,92,92,92,92,92,91,91,91,91,91,91,91,91,92,92,92,92,91,91,91,91,91,91,91,91,99,99,99,99,98,98,98,98,93,93,93,93,92,92,92,92,92,92,92,92,91,91,91,91,90,90,90,S3,1508711400,2017-10-22 22:30:00,1508712300,0,0.0,3,1.46666666666667,0
8011,90,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,92,92,92,92,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,S3,1508712300,2017-10-22 22:45:00,1508713200,0,0.0,4,0.933333333333333,0
8012,91,91,91,91,91,92,92,92,92,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,106,106,106,106,104,104,104,104,95,95,95,95,92,92,92,92,92,92,92,92,91,91,91,91,91,91,91,S3,1508713200,2017-10-22 23:00:00,1508714100,0,0.0,4,1.0,0
8013,91,91,91,91,91,91,91,91,91,93,93,93,93,95,95,95,95,94,94,94,94,94,94,94,94,93,93,93,93,95,95,95,95,93,93,93,93,92,92,92,92,93,93,93,93,94,94,94,94,109,109,109,109,106,106,106,106,100,100,100,S3,1508714100,2017-10-22 23:15:00,1508715000,0,0.0,3,1.93333333333333,0
8014,100,101,101,101,101,107,107,107,107,97,97,97,97,93,93,93,93,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,94,94,94,94,112,112,112,112,117,117,117,117,120,120,120,120,111,111,111,111,119,119,119,S3,1508715000,2017-10-22 23:30:00,1508715900,0,0.0,7,2.66666666666667,0
8015,119,114,114,114,114,99,99,99,99,106,106,106,106,107,107,107,107,109,109,109,109,111,111,111,111,109,109,109,109,101,101,101,101,104,104,104,104,96,96,96,96,102,102,102,102,110,110,110,110,109,109,109,109,98,98,98,98,99,99,99,S3,1508715900,2017-10-22 23:45:00,1508716800,0,0.0,7,4.8,0
8016,99,109,109,109,109,109,109,109,109,107,107,107,107,127,127,127,127,119,119,119,119,111,111,111,111,110,110,110,110,117,117,117,117,108,108,108,108,108,108,108,108,108,108,108,108,117,117,117,117,103,103,103,103,112,112,112,112,105,105,105,S3,1508716800,2017-10-23 00:00:00,1508717700,0,0.0,7,5.73333333333333,0
8017,105,97,97,97,97,116,116,116,116,113,113,113,113,97,97,97,97,93,93,93,93,91,91,91,91,90,90,90,90,90,90,90,90,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,S3,1508717700,2017-10-23 00:15:00,1508718600,0,0.0,7,1.93333333333333,0
8018,89,89,89,89,89,89,89,89,89,93,93,93,93,109,109,109,109,104,104,104,104,94,94,94,94,99,99,99,99,103,103,103,103,107,107,107,107,100,100,100,100,93,93,93,93,90,90,90,90,99,99,99,99,93,93,93,93,90,90,90,S3,1508718600,2017-10-23 00:30:00,1508719500,0,0.0,4,2.4,0
8019,90,89,89,89,89,89,89,89,89,89,89,89,89,88,88,88,88,88,88,88,88,94,94,94,94,102,102,102,102,93,93,93,93,90,90,90,90,89,89,89,89,88,88,88,88,88,88,88,88,88,88,88,88,89,89,89,89,93,93,93,S3,1508719500,2017-10-23 00:45:00,1508720400,0,0.0,7,1.8,0
8020,93,93,93,93,93,111,111,111,111,122,122,122,122,122,122,122,122,124,124,124,124,116,116,116,116,111,111,111,111,110,110,110,110,107,107,107,107,111,111,111,111,112,112,112,112,112,112,112,112,109,109,109,109,118,118,118,118,128,128,128,S3,1508720400,2017-10-23 01:00:00,1508721300,0,0.0,7,6.0,0
8021,128,126,126,126,126,142,142,142,142,124,124,124,124,112,112,112,112,110,110,110,110,111,111,111,111,111,111,111,111,112,112,112,112,110,110,110,110,111,111,111,111,110,110,110,110,109,109,109,109,110,110,110,110,108,108,108,108,110,110,110,S3,1508721300,2017-10-23 01:15:00,1508722200,0,0.0,7,5.26666666666667,0
8022,110,112,112,112,112,112,112,112,112,111,111,111,111,109,109,109,109,112,112,112,112,110,110,110,110,111,111,111,111,120,120,120,120,122,122,122,122,115,115,115,115,113,113,113,113,113,113,113,113,124,124,124,124,138,138,138,138,138,138,138,S3,1508722200,2017-10-23 01:30:00,1508723100,0,0.0,7,5.66666666666667,0
8023,138,121,121,121,121,115,115,115,115,111,111,111,111,108,108,108,108,111,111,111,111,119,119,119,119,110,110,110,110,111,111,111,111,110,110,110,110,107,107,107,107,110,110,110,110,112,112,112,112,119,119,119,119,120,120,120,120,124,124,124,S3,1508723100,2017-10-23 01:45:00,1508724000,0,0.0,7,6.33333333333333,0
8024,124,128,128,128,128,124,124,124,124,113,113,113,113,121,121,121,121,113,113,113,113,113,113,113,113,112,112,112,112,112,112,112,112,113,113,113,113,111,111,111,111,125,125,125,125,127,127,127,127,121,121,121,121,111,111,111,111,102,102,102,S3,1508724000,2017-10-23 02:00:00,1508724900,0,0.0,7,4.86666666666667,0
8025,102,99,99,99,99,100,100,100,100,98,98,98,98,97,97,97,97,97,97,97,97,96,96,96,96,96,96,96,96,95,95,95,95,94,94,94,94,94,94,94,94,93,93,93,93,93,93,93,93,91,91,91,91,91,91,91,91,90,90,90,S3,1508724900,2017-10-23 02:15:00,1508725800,0,0.0,2,0.133333333333333,0
8026,90,90,90,90,90,90,90,90,90,91,91,91,91,90,90,90,90,90,90,90,90,97,97,97,97,98,98,98,98,92,92,92,92,92,92,92,92,90,90,90,90,91,91,91,91,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,S3,1508725800,2017-10-23 02:30:00,1508726700,0,0.0,4,1.13333333333333,0
8027,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,S3,1508726700,2017-10-23 02:45:00,1508727600,0,0.0,0,0.0,0
8028,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,S3,1508727600,2017-10-23 03:00:00,1508728500,0,0.0,3,0.2,0
8029,90,90,90,90,90,91,91,91,91,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,91,91,91,91,91,91,91,91,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,S3,1508728500,2017-10-23 03:15:00,1508729400,0,0.0,2,0.533333333333333,0
8030,90,94,94,94,94,101,101,101,101,93,93,93,93,95,95,95,95,113,113,113,113,114,114,114,114,122,122,122,122,116,116,116,116,114,114,114,114,117,117,117,117,116,116,116,116,115,115,115,115,128,128,128,128,120,120,120,120,117,117,117,S3,1508729400,2017-10-23 03:30:00,1508730300,0,0.0,7,6.13333333333333,0
8031,117,114,114,114,114,116,116,116,116,117,117,117,117,97,97,97,97,96,96,96,96,95,95,95,95,96,96,96,96,91,91,91,91,89,89,89,89,89,89,89,89,87,87,87,87,86,86,86,86,90,90,90,90,91,91,91,91,93,93,93,S3,1508730300,2017-10-23 03:45:00,1508731200,0,0.0,7,3.26666666666667,0
8032,93,91,91,91,91,87,87,87,87,85,85,85,85,84,84,84,84,84,84,84,84,88,88,88,88,86,86,86,86,85,85,85,85,86,86,86,86,86,86,86,86,85,85,85,85,85,85,85,85,86,86,86,86,85,85,85,85,85,85,85,S3,1508731200,2017-10-23 04:00:00,1508732100,0,0.0,7,1.46666666666667,0
8033,85,85,85,85,85,85,85,85,85,85,85,85,85,89,89,89,89,97,97,97,97,92,92,92,92,92,92,92,92,98,98,98,98,87,87,87,87,83,83,83,83,83,83,83,83,82,82,82,82,82,82,82,82,79,79,79,79,78,78,78,S3,1508732100,2017-10-23 04:15:00,1508733000,0,0.0,4,1.93333333333333,0
8034,78,77,77,77,77,76,76,76,76,76,76,76,76,76,76,76,76,86,86,86,86,85,85,85,85,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,85,85,85,S3,1508733000,2017-10-23 04:30:00,1508733900,0,0.0,3,1.13333333333333,0
8035,85,84,84,84,84,85,85,85,85,93,93,93,93,96,96,96,96,85,85,85,85,84,84,84,84,86,86,86,86,87,87,87,87,85,85,85,85,86,86,86,86,85,85,85,85,85,85,85,85,85,85,85,85,96,96,96,96,91,91,91,S3,1508733900,2017-10-23 04:45:00,1508734800,0,0.0,4,1.33333333333333,0
8036,91,86,86,86,86,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,86,86,86,86,86,86,86,86,85,85,85,85,85,85,85,S3,1508734800,2017-10-23 05:00:00,1508735700,0,0.0,3,0.933333333333333,0
8037,85,92,92,92,92,94,94,94,94,104,104,104,104,93,93,93,93,87,87,87,87,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,85,85,85,85,84,84,84,84,92,92,92,S3,1508735700,2017-10-23 05:15:00,1508736600,0,0.0,5,1.53333333333333,0
8038,92,103,103,103,103,87,87,87,87,85,85,85,85,84,84,84,84,83,83,83,83,84,84,84,84,84,84,84,84,83,83,83,83,83,83,83,83,84,84,84,84,83,83,83,83,84,84,84,84,83,83,83,83,85,85,85,85,92,92,92,S3,1508736600,2017-10-23 05:30:00,1508737500,0,0.0,4,0.933333333333333,0
8039,92,94,94,94,94,98,98,98,98,89,89,89,89,85,85,85,85,84,84,84,84,84,84,84,84,83,83,83,83,88,88,88,88,92,92,92,92,86,86,86,86,84,84,84,84,84,84,84,84,83,83,83,83,83,83,83,83,83,83,83,S3,1508737500,2017-10-23 05:45:00,1508738400,0,0.0,4,0.733333333333333,0
8040,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,84,84,84,84,92,92,92,92,99,99,99,99,90,90,90,90,84,84,84,84,84,84,84,84,84,84,84,84,101,101,101,101,92,92,92,S3,1508738400,2017-10-23 06:00:00,1508739300,0,0.0,4,1.6,0
8041,92,86,86,86,86,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,85,85,85,85,85,85,85,85,83,83,83,83,83,83,83,83,83,83,83,83,88,88,88,88,102,102,102,S3,1508739300,2017-10-23 06:15:00,1508740200,0,0.0,7,2.6,0
8042,102,103,103,103,103,97,97,97,97,98,98,98,98,86,86,86,86,84,84,84,84,83,83,83,83,83,83,83,83,84,84,84,84,85,85,85,85,83,83,83,83,83,83,83,83,83,83,83,83,84,84,84,84,83,83,83,83,90,90,90,S3,1508740200,2017-10-23 06:30:00,1508741100,0,0.0,7,1.66666666666667,0
8043,90,82,82,82,82,83,83,83,83,80,80,80,80,79,79,79,79,79,79,79,79,78,78,78,78,79,79,79,79,79,79,79,79,78,78,78,78,78,78,78,78,79,79,79,79,79,79,79,79,78,78,78,78,79,79,79,79,79,79,79,S3,1508741100,2017-10-23 06:45:00,1508742000,0,0.0,3,0.2,0
8044,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,78,78,78,S3,1508742000,2017-10-23 07:00:00,1508742900,0,0.0,0,0.0,0
8045,78,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,78,78,78,78,78,78,78,78,79,79,79,79,78,78,78,78,79,79,79,79,78,78,78,78,79,79,79,79,82,82,82,S3,1508742900,2017-10-23 07:15:00,1508743800,0,0.0,4,0.6,0
8046,82,91,91,91,91,84,84,84,84,80,80,80,80,79,79,79,79,79,79,79,79,78,78,78,78,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,S3,1508743800,2017-10-23 07:30:00,1508744700,0,0.0,0,0.0,0
8047,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,S3,1508744700,2017-10-23 07:45:00,1508745600,0,0.0,2,0.2,0
8048,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,75,75,75,75,75,75,75,75,75,75,75,75,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,S3,1508745600,2017-10-23 08:00:00,1508746500,0,0.0,3,0.6,0
8049,76,75,75,75,75,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,75,75,75,75,75,75,75,75,76,76,76,76,76,76,76,76,76,76,76,76,75,75,75,75,75,75,75,S3,1508746500,2017-10-23 08:15:00,1508747400,0,0.0,0,0.0,0
8050,75,76,76,76,76,76,76,76,76,76,76,76,76,75,75,75,75,75,75,75,75,74,74,74,74,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,74,74,74,74,73,73,73,73,72,72,72,72,73,73,73,73,73,73,73,S3,1508747400,2017-10-23 08:30:00,1508748300,0,0.0,3,0.2,0
8051,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,S3,1508748300,2017-10-23 08:45:00,1508749200,0,0.0,0,0.0,0
8052,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,74,74,74,74,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,S3,1508749200,2017-10-23 09:00:00,1508750100,0,0.0,3,0.333333333333333,0
8053,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,S3,1508750100,2017-10-23 09:15:00,1508751000,0,0.0,2,0.133333333333333,0
8054,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,80,80,80,80,78,78,78,78,73,73,73,73,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,S3,1508751000,2017-10-23 09:30:00,1508751900,0,0.0,3,0.4,0
8055,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,69,69,69,69,68,68,68,68,68,68,68,68,69,69,69,69,68,68,68,68,68,68,68,68,68,68,68,68,69,69,69,S3,1508751900,2017-10-23 09:45:00,1508752800,0,0.0,0,0.0,0
8056,69,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,66,66,66,66,58,58,58,58,62,62,62,62,62,62,62,62,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,S3,1508752800,2017-10-23 10:00:00,1508753700,0,0.0,4,0.533333333333333,0
